Grade,diff_gray,Xred,Xgreen,Xblue,Sdred,Sdgreen,Sdblue,minred,mingreen,minblue,maxred,maxgreen,maxblue,skewness_red,skewness_green,skewness_blue,kurtosis_red,kurtosis_green,kurtosis_blue,mean_yellow,std_yellow,min_yellow,max_yellow,Xhue,Xsat,Xval,Sdhue,Sdsat,Sdval,minhue,minsat,minval,maxhue,maxsat,maxval,skewness_hue,skewness_sat,skewness_value,kurtosis_hue,kurtosis_saturation,kurtosis_value,XL,Xa,Xb,SdL,Sda,Sdb,minL,mina,minb,maxL,maxa,maxb,skewness_L,skewness_a,skewness_b,kurtosis_L,kurtosis_a,kurtosis_b,autocorr,cluster_prom,cluster_shade,corr,contrast,dissimilarity,energy,entropy,entropy_diff,variance_diff,homogeneity,meas_corr_1,meas_corr_2,inv_diff,max_p,sum_average,sum_entropy,sum_squares,sum_variance
0,0.265912,0.459109,0.369017,0.475173,0.204126,0.275639,0.436724,0.5,0.642857,0.405405,1,1,0.807229,0.504753,0.627929,0.783697,0.381922,0.219597,0.258181,0.369556,0.133826,0,1,0.662279,0.513299,0.446709,0.609351,0.490104,0.233055,0.003805,0.57674,0.487179,0.999999,0.624135,1,0.514775,0.172932,0.540501,0.283118,0.079158,0.320261,0.365784,0.604231,0.142535,0.291773,0.325878,0.518161,0.532514,0.90756,0.419847,0.787762,0.283227,0.483906,0.6408,0.555802,0.330905,0.220758,0.20152,0.088875,0.318596,0.307424,0.053429,0.314217,0.163072,0.359944,0.315676,0.497208,0.454179,0.151568,0.561416,0.504551,0.587245,0.548447,0.397965,0.355045,0.498575,0.18599,584138.1916
0,0.456456,0.379265,0.388408,0.234764,0.117497,0.186551,0.089123,0.362069,0.261905,0.396396,0.174603,0.217391,0.084337,0.322075,0.283617,0.24052,0.37536,0.162711,0.322712,0.362002,0.072991,0,1,0.191401,0.26105,0.370445,0.47165,0.255283,0.147468,0.000829,0.435628,0.333333,0.888888,0.499777,0.189655,0.398977,0.749408,0.309316,0.255431,0.466218,0.37218,0.394078,0.588776,0.085043,0.187773,0.194957,0.305093,0.315409,0.90756,0.688704,0.187531,0.291466,0.537855,0.26204,0.104923,0.89432,0.205081,0.502891,0.498588,0.37168,0.20869,0.013546,0.513679,0.025961,0.138005,0.488698,0.241875,0.174616,0.018916,0.788141,0.195039,0.616442,0.773456,0.304943,0.41197,0.327954,0.090797,292610.7061
0,0.424196,0.34416,0.253838,0.322807,0.169001,0.324201,0.492856,0.310345,0.380952,0.216216,0.936508,1,0.722892,0.553365,0.584682,0.876238,0.329153,0.19718,0.357997,0.268972,0.122852,0,1,0.447192,0.58039,0.333979,0.74696,0.451167,0.188797,0.000829,0.788907,0.487179,0.999999,0.811951,1,0.492847,0.103338,0.559874,0.300358,0.130837,0.334389,0.256543,0.403359,0.161713,0.322486,0.398254,0.577593,0.357624,0.729432,0.62662,1,0.328058,0.674518,0.618714,0.447082,0.271858,0.211856,0.177854,0.126003,0.230044,0.297866,0.047453,0.318441,0.137998,0.383187,0.270524,0.522723,0.475382,0.118711,0.508333,0.540339,0.562187,0.491888,0.313857,0.263654,0.513355,0.18315,502748.1649
1,0.533673,0.46355,0.429959,0.371946,0.151272,0.272351,0.146633,0.448276,0.285714,0.315315,0.253968,0.26087,0.325301,0.48593,0.726849,0.785841,0.38949,0.196437,0.228,0.436454,0.114967,0,1,0.423593,0.297201,0.462551,0.571616,0.187009,0.221359,0.003805,0.57674,0.358974,0.999999,0.624135,0.258621,0.254707,0.18414,0.485023,0.09128,0.150168,0.371836,0.451622,0.74398,0.354659,0.297891,0.253578,0.162019,0.340087,0.62566,0.79001,0.269621,0.198433,0.485789,0.711551,0.194141,0.377925,0.209251,0.363038,0.156724,0.431388,0.310867,0.034748,0.375077,0.040823,0.142926,0.456755,0.29535,0.178834,0.035813,0.791492,0.238565,0.682663,0.77696,0.397436,0.469729,0.394202,0.149293,285518.1704
0,0.502428,0.260451,0.21596,0.289121,0.381631,0.558388,0.269005,0.275862,0.261905,0.171171,0.571429,0.681159,0.481928,0.474033,0.510541,0.621312,0.37678,0.122738,0.083395,0.20733,0.332017,0,1,0.484343,0.364187,0.254941,0.599661,0.338574,0.402338,0.013477,0.718465,0.282051,0.999999,0.74976,0.517241,0.163926,0.323546,0.47381,0.045386,0.047067,0.357791,0.233808,0.845483,0.071763,0.554473,0.463912,0.311769,0.234807,0.658084,0.469657,0.49323,0.270926,0.566097,0.51071,0.463507,0.440746,0.1404,0.201047,0.073225,0.213035,0.315921,0.141871,0.144114,0.084913,0.271947,0.165212,0.643759,0.343183,0.072186,0.628059,0.559358,0.835198,0.610905,0.157108,0.238955,0.736876,0.38483,478967.8435
1,0.530999,0.253625,0.249808,0.392957,0.396883,0.468879,0.176977,0.413793,0.261905,0.585586,0.68254,0.753623,0.795181,0.501075,0.394612,0.639658,0.126234,0.10826,0.094183,0.213654,0.256566,0,1,0.421879,0.284519,0.246706,0.489378,0.28258,0.443687,0.003805,0.299161,0.25641,0.999999,0.29278,0.517241,0.047675,0.208609,0.495872,0.009361,0.101681,0.10875,0.27539,0.774653,0.061843,0.441443,0.467232,0.270552,0.34677,0.640577,0.648381,0.541901,0.212924,0.261578,0.412691,0.412455,0.345509,0.106224,0.245148,0.162575,0.241932,0.246163,0.090479,0.192442,0.068363,0.202517,0.237392,0.520579,0.250673,0.061409,0.716862,0.44081,0.816916,0.699705,0.296067,0.271887,0.635491,0.306148,425927.1743
0,0.622524,0.32063,0.353996,0.423832,0.025946,0,0.14033,0.655172,0.595238,0.288288,0.968254,0.927536,0.650602,0.322765,0.322382,0,0.735673,0.52941,1,0.302593,0.028593,0,1,0.256578,0.23554,0.306124,0.93895,0.18153,0.055079,0.000829,0.647643,0.435897,0.999999,0.685495,0.965517,0.294931,1,0.309193,0.431126,0.734178,0.738738,0.354494,0.576484,0.3382,0.017789,0.292013,0.100881,0.507968,0.845837,0.89569,0.721424,0.094572,0.729476,0.235905,0.038613,1,0.636308,0.432574,0.525175,0.323956,0.217671,0.007618,0.798099,0.028583,0.134761,0.895861,0.059755,0.190493,0.022331,0.80392,0.03592,0.316519,0.793963,0.781679,0.365789,0.097331,0.026139,310199.9365
0,0.448355,0.589038,0.518801,0.354244,0.288334,0.312792,0.437439,0.310345,0.642857,0.216216,0.936508,1,0.722892,0.429352,0.325898,0.680664,0.225464,0.12944,0.093697,0.509846,0.186078,0,1,0.586023,0.561193,0.577397,0.646019,0.536222,0.317864,0.000829,0.788907,0.538462,0.999999,0.809609,0.758621,0.338362,0.215191,0.428358,0.138811,0.046695,0.206461,0.520596,0.440313,0.166353,0.312315,0.391412,0.597349,0.619855,0.630969,0.626474,0.750985,0.169928,0.674481,0.362986,0.534529,0.344719,0.136121,0.126733,0.068918,0.441417,0.223465,0.070162,0.232591,0.166914,0.420567,0.179566,0.645476,0.538922,0.146809,0.490133,0.633843,0.663201,0.481414,0.174169,0.47622,0.630402,0.257149,479577.8911
1,0.44474,0.400054,0.342896,0.388014,0.231874,0.330501,0.15892,0.465517,0.380952,0.603604,0.873016,1,0.903614,0.683978,0.675241,0.731771,0.439056,0.325873,0.292131,0.345178,0.140984,0,1,0.419818,0.325563,0.389938,0.689382,0.331329,0.256878,0.013477,0.327735,0.487179,0.999999,0.31859,1,0.303596,0.255022,0.693428,0.119777,0.109616,0.429286,0.370304,0.730014,0.092253,0.296325,0.317172,0.349211,0.507887,0.48097,0.478412,0.722388,0.311612,0.345729,0.692504,0.425269,0.400605,0.349291,0.298915,0.124456,0.336825,0.32398,0.064186,0.322126,0.052306,0.200954,0.412247,0.385305,0.264188,0.042774,0.717997,0.344587,0.68524,0.70328,0.450251,0.373755,0.461722,0.181669,587506.6524
1,0.665007,0.713788,0.768364,0.710743,0.259718,0.228768,0.082285,0.758621,0.761905,0.684685,0.634921,0.695652,0.843373,0.30154,0.249762,0.532213,0.199655,0.117882,0.133367,0.72782,0.123251,0.375,0.686747,0.31786,0.160596,0.699722,0.669322,0.148885,0.299932,0.003805,0.299471,0.717949,0.888888,0.29278,0.672414,0.524089,0.327148,0.28771,0.34854,0.140369,0.200293,0.77295,0.586518,0.047374,0.206438,0.091661,0.214742,0.821006,0.957893,0.714807,0.742265,0.19509,0.304165,0.239347,0.252672,0.491586,0.13708,0.270435,0.124069,0.74114,0.199486,0.02062,0.421555,0.014794,0.082816,0.458742,0.262765,0.125313,0.011372,0.874543,0.183216,0.723999,0.868603,0.341818,0.76676,0.373329,0.126367,198937.2977
0,0.481328,0.582169,0.412964,0.216871,0.24262,0.302189,0.324188,0.327586,0.285714,0.198198,0.31746,0.26087,0.168675,0.291575,0.5298,0.526998,0.466896,0.172016,0.225865,0.482973,0.130352,0,1,0.433769,0.543772,0.576065,0.611436,0.528572,0.2745,0.003805,0.718465,0.410256,0.888888,0.749366,0.37931,0.43078,0.39587,0.282371,0.290101,0.143317,0.457389,0.43759,0.622083,0.639139,0.296297,0.500108,0.3473,0.339403,0.745436,0.83422,0.270095,0.156975,0.864073,0.496664,0.239729,0.6039,0.190787,0.227745,0.140948,0.402519,0.265925,0.033649,0.366081,0.050367,0.164887,0.424529,0.357751,0.235563,0.044613,0.780476,0.30139,0.714715,0.772116,0.408757,0.440833,0.444103,0.154323,328648.9269
0,0.278591,0.990756,0.887002,0.810249,0.586862,0.621129,0.767803,0.689655,0.857143,0.171171,1,0.73913,0.481928,0.50881,0.37736,0.682092,0.060277,0.025508,0.085281,0.904716,0.42606,0.4375,0.891566,0.844523,0.687387,0.984468,0.36985,0.720277,0.618254,0.000829,0.859552,1,0.999999,0.874597,0.87931,0.710279,0.282886,0.500585,0.48961,0.01934,0.049669,0.903913,0.181536,0.200737,0.549634,0.641388,0.765855,0.934197,0.645097,0.603549,0.783738,0.219836,0.892759,0.399191,0.495462,0.422726,0.03224,0.143092,0.037036,0.786116,0.260896,0.204618,0.08128,0.254495,0.505996,0.060972,0.86264,0.632395,0.235237,0.453724,0.781193,0.805671,0.449991,0.13723,0.795774,0.85303,0.542525,636319.7938
0,0.637397,0.266266,0.330877,0.348405,0.198608,0.28913,0.136328,0.362069,0.309524,0.36036,0.444444,0.507246,0.578313,0.266777,0.1487,0.365224,0.254217,0.10889,0.157958,0.268661,0.126854,0,1,0.502506,0.23296,0.258251,0.55143,0.228456,0.208169,0.024438,0.57674,0.333333,0.888888,0.622821,0.431034,0.279801,0.522155,0.250376,0.105825,0.167863,0.256362,0.334824,0.643082,0.274147,0.292618,0.148599,0.153621,0.322375,0.624565,0.822341,0.489988,0.155325,0.566831,0.149354,0.363816,0.60056,0.134874,0.302003,0.148008,0.314888,0.166443,0.033574,0.343972,0.038254,0.171547,0.350532,0.369699,0.223997,0.029676,0.746494,0.317119,0.710169,0.731953,0.298965,0.351864,0.460562,0.167511,289209.1111
0,0.35733,0.4913,0.343873,0.263446,0.330052,0.355525,0.514931,0.275862,0.357143,0.171171,0.777778,0.42029,0.481928,0.184329,0.116299,0.663178,0.336117,0.206411,0.087998,0.37329,0.222598,0,1,0.831008,0.667596,0.47883,0.719027,0.734079,0.369016,0.028424,0.718465,0.384615,1,0.74976,0.603448,0.733962,0.251512,0.174448,0.538982,0.020571,0.325988,0.358092,0.539744,0.185667,0.358093,0.310479,0.689269,0.322357,0.701772,0.665276,0.486468,0.233515,0.755993,0.126003,0.491084,0.383359,0.242774,0.060916,0.030244,0.289607,0.118935,0.114383,0.18979,0.288082,0.558543,0.127731,0.752278,0.663783,0.265178,0.355178,0.753899,0.619532,0.346106,0.153211,0.321261,0.687139,0.309145,438363.4458
1,0.577728,0.162752,0.17445,0.146898,0.211145,0.39789,0.138674,0.12069,0.095238,0.216216,0.031746,0.217391,0.289157,0.445492,0.393498,0.550171,0.174957,0.077317,0.160075,0.142105,0.165017,0,1,0.539091,0.258306,0.157566,0.524543,0.20793,0.258843,0.000829,0.57674,0.102564,0.999999,0.623587,0.12069,0.220465,0.349421,0.435211,0.070085,0.172855,0.164363,0.187536,0.811815,0.06336,0.403633,0.345689,0.241787,0.088737,0.705136,0.649746,0.135443,0.235373,0.455883,0.395568,0.448918,0.411137,0.07743,0.545083,0.155416,0.189123,0.232097,0.046856,0.273882,0.034454,0.195944,0.266924,0.46027,0.246508,0.022437,0.704136,0.400378,0.759909,0.685694,0.25337,0.219414,0.559502,0.218367,394122.8022
0,0.295315,0.457046,0.372244,0.266621,0.543461,0.556403,0.608729,0.344828,0.333333,0.045045,0.380952,0.376812,0.313253,0.34479,0.205899,0.591857,0.076136,0.032802,0.027707,0.357748,0.397373,0,1,0.859453,0.685721,0.451542,0.189059,0.727274,0.584919,0.003805,0.859552,0.435897,0.888888,0.874858,0.448276,0.677259,0.317876,0.331258,0.443721,0.019147,0.074514,0.404867,0.380236,0.769181,0.482659,0.398301,0.404921,0.386697,0.835492,0.797429,0.39433,0.136724,0.782932,0.217042,0.530944,0.434421,0.043603,0.116031,0.038998,0.286819,0.1044,0.178324,0.095559,0.179328,0.483579,0.054714,0.838158,0.601921,0.151004,0.409731,0.771894,0.777976,0.399867,0.049725,0.312015,0.828188,0.498504,528928.9079
0,0.696528,0.653933,0.700822,0.510515,0.404015,0.361803,0.080241,0.5,0.690476,0.585586,1,0.782609,0.783133,0.366095,0.288008,0.608196,0.100647,0.083194,0.191069,0.660238,0.212969,0.0625,0.987952,0.457422,0.189506,0.651433,0.822209,0.187722,0.411206,0.003805,0.327581,0.769231,0.999999,0.31859,0.810345,0.607279,0.40501,0.351935,0.415602,0.161084,0.100559,0.70575,0.578195,0.065246,0.348909,0.148757,0.252367,0.732237,0.696049,0.507398,0.777868,0.077051,0.345561,0.27918,0.225197,0.606699,0.09351,0.345643,0.165068,0.671857,0.196631,0.048649,0.275605,0.027367,0.10344,0.335166,0.39647,0.152253,0.024102,0.855623,0.302161,0.820199,0.848933,0.256421,0.699523,0.528044,0.216869,370615.2719
1,0.63874,0.170154,0.194636,0.274254,0.355545,0.423496,0.113716,0.362069,0.142857,0.513514,0.174603,0.130435,0.457831,0.659591,0.566346,0.79665,0.111109,0.108722,0.218339,0.164572,0.233064,0,1,0.503984,0.18964,0.171828,0.460117,0.117698,0.436683,0.024438,0.299161,0.128205,0.888888,0.290885,0.189655,0.071104,0.045147,0.654908,0.014101,0.209738,0.094165,0.217222,0.802565,0.043721,0.481068,0.369165,0.189435,0.089956,0.92333,0.657551,0.13619,0.16772,0.17373,0.577095,0.254792,0.147286,0.111029,0.247506,0.390449,0.220336,0.311153,0.071357,0.228798,0.053467,0.179569,0.270521,0.465226,0.222681,0.046602,0.745622,0.389221,0.7984,0.729122,0.294995,0.250803,0.581163,0.261984,260234.8647
1,0.650083,0.187756,0.257346,0.250967,0.248514,0.280479,0.068164,0.413793,0.166667,0.216216,0.142857,0.188406,0.289157,0.421337,0.3831,0.732455,0.236931,0.217064,0.538105,0.193394,0.144227,0,1,0.38229,0.199981,0.174103,0.564624,0.057501,0.297138,0.024438,0.57674,0.076923,0.888888,0.621372,0.068966,0.263668,0.057549,0.418574,0.101008,0.388398,0.230406,0.253209,0.586764,0.283081,0.301531,0.183114,0.041281,0.06483,0.930981,0.861335,0.073832,0.206875,0.42086,0.362836,0.307112,0.186358,0.228572,0.198758,0.421158,0.247409,0.226533,0.037624,0.367624,0.021744,0.137887,0.403175,0.35062,0.180873,0.013986,0.785469,0.285042,0.735254,0.771833,0.291369,0.282754,0.458428,0.153459,393417.4757
0,0.541753,0.476776,0.517005,0.365041,0.099211,0.1101,0.039102,0.534483,0.380952,0.396396,0.285714,0.246377,0.289157,0.462685,0.379949,0.243061,0.53319,0.361056,0.602972,0.477941,0.053488,0,1,0.059116,0.206827,0.465981,0.570647,0.110511,0.126095,0.000829,0.505829,0.461538,0.888888,0.558981,0.293103,0.325222,0.919373,0.451035,0.415726,0.731498,0.525468,0.516091,0.539271,0.069389,0.11724,0.222983,0.257259,0.428689,0.846875,0.558543,0.245236,0.240307,0.50994,0.349683,0.027096,0.983656,0.429196,0.618564,0.600507,0.488765,0.225765,0.012193,0.643557,0.034146,0.1109,0.703543,0.123525,0.163994,0.031303,0.850858,0.072457,0.511634,0.844639,0.512437,0.529234,0.188835,0.055033,335455.634
0,0.628085,0.210487,0.294531,0.156277,0.15763,0.302315,0.101214,0.051724,0.166667,0.315315,0,0.188406,0.337349,0.457423,0.312027,0.392512,0.196164,0.117858,0.166963,0.239571,0.133725,0,1,0.468094,0.214106,0.230394,0.620475,0.231403,0.242359,0.024438,0.505829,0.205128,0.999999,0.561171,0.103448,0.317432,0.5014,0.447611,0.130216,0.193915,0.18888,0.297187,0.634295,0.057107,0.313619,0.140821,0.229108,0.178498,0.513204,0.383187,0.111833,0.127974,0.318607,0.316407,0.309875,0.581247,0.137527,0.386959,0.183529,0.285304,0.210072,0.034045,0.342937,0.036317,0.156639,0.356456,0.360559,0.208148,0.029053,0.771687,0.299788,0.727427,0.758416,0.221721,0.321494,0.461265,0.167821,354823.3935
0,0.313762,0.528874,0.470988,0.206824,0.229928,0.439745,0.357796,0.206897,0.404762,0.117117,0.206349,0.289855,0.240964,0.412501,0.519855,0.481584,0.205005,0.041003,0.176481,0.527174,0.214034,0,1,0.630941,0.561791,0.604544,0.563679,0.642535,0.411236,0.003805,0.859552,0.487179,0.75,0.874716,0.344828,0.558808,0.526036,0.398786,0.377829,0.125732,0.205214,0.488219,0.525111,0.164023,0.433428,0.452909,0.598304,0.452562,0.816411,0.609458,0.308414,0.126435,0.892914,0.527665,0.183344,0.659218,0.060432,0.258299,0.124515,0.449283,0.297898,0.061795,0.227525,0.05933,0.239851,0.279691,0.509496,0.327268,0.046299,0.670092,0.461702,0.741797,0.657872,0.423125,0.483787,0.575006,0.26334,324359.9491
0,0.212053,0.786942,0.673962,0.717586,0.251608,0.245643,0.360341,0.689655,0.809524,0.504505,1,0.73913,0.807229,0.029513,0.362812,0.582311,0.685644,0.219926,0.055484,0.704906,0.129737,0.1875,0.987952,0.414173,0.462349,0.789781,0.672648,0.555672,0.192736,0.003805,0.50568,0.871795,0.999999,0.562252,0.844828,0.248709,0.301663,0.022406,0.085672,0.040169,0.67244,0.692123,0.647554,0.099495,0.219687,0.232945,0.463559,0.844857,0.783073,0.590427,0.70352,0.185322,0.592605,0.342383,0.476147,0.455071,0.269398,0.091505,0.037246,0.633182,0.229315,0.045661,0.334669,0.0886,0.276567,0.359269,0.451947,0.385798,0.075901,0.652155,0.437777,0.636838,0.64459,0.361643,0.664437,0.47747,0.1728,365190.365
1,0.639432,0.48961,0.482577,0.473889,0.305728,0.464361,0.142936,0.413793,0.428571,0.666667,0.349206,0.391304,0.421687,0.53873,0.542689,0.696014,0.156681,0.063422,0.041256,0.467831,0.203811,0,1,0.531796,0.248306,0.482189,0.56497,0.299164,0.352294,0.024438,0.299161,0.410256,0.999999,0.29278,0.37931,0.149549,0.235054,0.529745,0.039268,0.018504,0.149478,0.493577,0.726482,0.066538,0.45385,0.278016,0.276772,0.500594,0.780932,0.649667,0.420658,0.188543,0.447833,0.54394,0.247171,0.392709,0.064127,0.194669,0.069154,0.474856,0.295522,0.062991,0.22957,0.022252,0.128072,0.279843,0.432923,0.166419,0.015609,0.800104,0.344228,0.818373,0.787142,0.206279,0.509046,0.566451,0.261222,290015.2545
0,0.460793,0.387523,0.395423,0.355701,0.094258,0.089686,0.156797,0.586207,0.404762,0.261261,0.52381,0.521739,0.53012,0.194263,0.082478,0.090081,0.596602,0.434757,0.485025,0.362559,0.057504,0,1,0.795909,0.280302,0.377756,0.611379,0.280395,0.098328,0.028424,0.647643,0.487179,0.888888,0.686004,0.568966,0.834754,0.826735,0.181296,0.846253,0.336147,0.597519,0.402846,0.560723,0.383725,0.086478,0.284239,0.156976,0.434871,0.861814,0.8961,0.482958,0.124735,0.729476,0.028894,0.067644,0.869693,0.526604,0.403496,0.269415,0.368325,0.179657,0.019925,0.588774,0.072321,0.277924,0.536041,0.277497,0.372536,0.056644,0.61398,0.320029,0.337908,0.601852,0.560984,0.409334,0.265428,0.068356,351649.1038
1,0.702757,0.292319,0.348043,0.451231,0.381376,0.438098,0.100329,0.5,0.380952,0.657658,0.428571,0.478261,0.373494,0.63375,0.500184,0.630827,0.191148,0.156425,0.149943,0.280267,0.250138,0,1,0.540249,0.154312,0.281832,0.480403,0.165658,0.430184,0.003805,0.158955,0.307692,0.999999,0.168056,0.413793,0.08512,0.197361,0.637629,0.017861,0.122556,0.175272,0.349569,0.838828,0.042018,0.467539,0.395981,0.175824,0.298191,0.899633,0.643185,0.4237,0.109539,0.141409,0.514638,0.315801,0.21232,0.166476,0.26422,0.288887,0.328412,0.292374,0.09526,0.202385,0.034878,0.124988,0.312047,0.452351,0.166224,0.030726,0.816714,0.354609,0.841975,0.805141,0.354181,0.361488,0.593647,0.293181,333752.8534
0,0.477606,0.307249,0.254128,0.236666,0.346671,0.449001,0.136744,0.275862,0.380952,0.585586,0.793651,1,0.795181,0.645088,0.710743,0.76096,0.231506,0.143126,0.15972,0.251303,0.21489,0,1,0.498594,0.331964,0.304536,0.694715,0.367665,0.351254,0.000829,0.362972,0.487179,1,0.437646,1,0.285247,0.223245,0.639913,0.106234,0.052665,0.222823,0.274515,0.760164,0.076417,0.449356,0.329796,0.324883,0.396133,0.646035,0.650038,0.693084,0.156053,0.455974,0.724827,0.302546,0.364152,0.151149,0.173152,0.072273,0.258484,0.375912,0.079723,0.22499,0.036392,0.171516,0.298119,0.444468,0.212548,0.027497,0.741642,0.372104,0.785027,0.724397,0.249797,0.290462,0.561203,0.266198,357442.5966
1,0.619299,0.217957,0.245217,0.337236,0.362949,0.504675,0.200238,0.310345,0.380952,0.315315,0.936508,1,0.759036,0.643857,0.612292,0.718416,0.215479,0.148426,0.170427,0.188321,0.2731,0,1,0.653484,0.281893,0.2154,0.537526,0.144875,0.389196,0.003805,0.647643,0.487179,0.999999,0.687181,1,0.216294,0.337248,0.675482,0.066093,0.098903,0.309552,0.259829,0.839749,0.052934,0.507484,0.405242,0.227566,0.357741,0.53168,0.515442,1,0.227905,0.428418,0.619933,0.448408,0.421758,0.143615,0.551348,0.142887,0.230449,0.369787,0.127529,0.167093,0.123031,0.21021,0.274406,0.485591,0.263832,0.12457,0.735727,0.406998,0.808421,0.722504,0.28191,0.258627,0.597839,0.344116,1040000
1,0.734331,0.506129,0.575188,0.447094,0.234076,0.230151,0.025193,0.534483,0.404762,0.522523,0.285714,0.289855,0.228916,0.304008,0.296372,0.649493,0.415268,0.299548,0.370129,0.528163,0.128179,0.03125,1,0.457831,0.154381,0.506566,0.661677,0.09786,0.290149,0.003805,0.362972,0.461538,0.999999,0.434828,0.293103,0.418973,0.342053,0.289865,0.212231,0.370518,0.416199,0.578766,0.633689,0.265757,0.229739,0.154594,0.07036,0.452451,0.765131,0.839946,0.269415,0.135547,0.3552,0.266943,0.116857,0.570899,0.345474,0.530274,0.331708,0.551537,0.210246,0.032466,0.432077,0.013068,0.08904,0.56733,0.242114,0.116465,0.008752,0.857128,0.166141,0.700684,0.846523,0.523713,0.588052,0.357166,0.121796,306983.745
0,0.322864,0.244569,0.012902,0,0.253197,0.446977,0.440734,0.086207,0.071429,0.099099,0.714286,0.73913,0.554217,0.575388,0.547532,0.598049,0.265317,0.086656,0.067991,0.094193,0.176679,0,1,0.402809,0.643913,0.233049,0.643202,0.678091,0.282245,0.013477,0.859552,0.153846,0.999999,0.874858,0.827586,0.464831,0.302195,0.57493,0.265562,0.037841,0.241842,0.096035,0.893002,0.148154,0.357246,0.646588,0.583078,0.294494,0.850741,0.531547,0.885199,0.321704,0.729891,0.576953,0.385368,0.428497,0.101382,0.157459,0.037138,0.048082,0.304576,0.066576,0.231602,0.074328,0.245776,0.2426,0.513721,0.305675,0.063135,0.661659,0.458951,0.759461,0.643608,0.212846,0.065727,0.596096,0.259031,356524.879
0,0.141778,0.27485,0.12366,0.161983,0.236661,0.506323,0.606669,0.086207,0.380952,0.117117,0.730159,1,0.674699,0.684224,0.733575,0.940714,0.366692,0.200729,0.392288,0.106651,0.243443,0,1,0.430318,0.945577,0.261922,0.749113,0.840935,0.275657,0,0.859552,0.205128,0.999999,0.874858,1,0.568754,0.089835,0.699438,0.413036,0.119711,0.354782,0.088181,0.534131,0.244654,0.495591,0.914877,0.883445,0.294416,0.568307,0.698659,0.968095,0.291779,0.837531,0.764047,0.39783,0.23632,0.233593,0.032762,0.151957,0.008587,0.481311,0.175336,0.140001,0.382105,0.873061,0.041148,0.945094,0.944788,0.308181,0,0.992493,0.408723,0,0.094224,0.017184,0.742067,0.390752,774738.6836
0,0.105923,0.964864,0.714223,0.755684,0.431896,0.450905,1,0.689655,0.809524,0.027027,1,0.826087,0.638554,0.373655,0.329443,0.827599,0.100949,0.079654,0.192484,0.769444,0.342552,0.1875,0.987952,0.608992,0.975934,0.947903,0.699117,0.913528,0.485461,0.000829,1,0.769231,0.999999,1,0.810345,0.790894,0.134105,0.364066,0.641758,0.071892,0.093671,0.712224,0.530004,0.281229,0.459899,0.556344,1,0.756455,0.643256,0.770003,0.8476,1,0.99999,0.336225,0.439449,0.2877,0.086657,0.22472,0.099471,0.553016,0.21877,0.198642,0.094455,0.491787,0.81639,0.001293,0.997681,0.905313,0.450202,0.141716,0.966744,0.638171,0.14206,0.037544,0.577713,0.856551,0.499199,901628.8363
